Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000057252,1617.518889,-0.257378916,0.188638339,-1.364404058,0.172440431,0.430088708
ENSG00000057294,33431.73684,-0.185647276,0.079894626,-2.323651592,0.020144175,0.117576877
ENSG00000057593,815.0953394,-0.114767141,0.175168575,-0.65518111,0.512351155,0.749173057
ENSG00000057608,14188.86978,0.047086378,0.091847217,0.512659822,0.608189299,0.812512853
ENSG00000057657,1600.687332,-0.341672446,0.178508964,-1.914035233,0.055615654,0.222899846
ENSG00000057663,2030.611948,-0.012975897,0.138309097,-0.093818106,0.925253649,0.970893431
ENSG00000057704,1521.846232,0.492246745,0.167273354,2.942768419,0.003252917,0.034405329
ENSG00000057757,2097.268636,0.024344732,0.073272651,0.332248555,0.739701582,0.885326806
ENSG00000057935,3920.276547,-0.184427605,0.087012232,-2.119559531,0.034043208,0.16601065
ENSG00000058056,1283.905703,-0.07901016,0.270635054,-0.291943555,0.770329781,0.901376838
ENSG00000058063,6451.474168,-0.219386712,0.088342716,-2.483359378,0.013014971,0.088703639
ENSG00000058085,12265.39025,-0.023858141,0.133684318,-0.178466266,0.858356811,0.942472381
ENSG00000058091,2330.253773,0.48282,0.136197218,3.545006324,0.000392604,0.007622663
ENSG00000058262,33923.49554,0.260845342,0.068021972,3.834721866,0.000125706,0.003284012
ENSG00000058272,4596.182829,-0.077933216,0.071872212,-1.084330279,0.278218385,0.553736825
ENSG00000058335,18.80366216,1.63518003,0.785932541,2.080560284,0.037474172,0.176099989
ENSG00000058404,25.37747133,0.169410775,0.543148757,0.311904929,0.755112776,0.893406854
ENSG00000058453,903.9443354,0.226360555,0.187657202,1.206244968,0.22772305,0.497272149
ENSG00000058600,2285.198839,-0.011008091,0.149421774,-0.073671265,0.941271964,0.976501595
ENSG00000058668,10820.6139,-0.216169013,0.155656736,-1.388754628,0.164907376,0.419883946
ENSG00000058673,7745.942819,0.105867812,0.088700249,1.193545816,0.23265568,0.504422366
ENSG00000058729,1754.312744,-0.226320293,0.122649907,-1.845254503,0.065000525,0.24411594
ENSG00000058799,2075.406416,-0.044972816,0.097250213,-0.462444396,0.643762668,0.832366471
ENSG00000058804,898.2109089,-0.318495779,0.150534814,-2.115761606,0.034365088,0.166767214
ENSG00000059122,2142.234725,0.085180225,0.091346465,0.932496135,0.351080183,0.625189198
ENSG00000059145,919.5628904,-0.050911247,0.184631261,-0.275745539,0.782743516,0.908274295
ENSG00000059378,690.4922458,-0.330985527,0.223614344,-1.480162323,0.138829933,0.379406109
ENSG00000059573,10997.26632,0.241741768,0.085367158,2.831788881,0.00462884,0.043584376
ENSG00000059588,969.1328653,-0.283598754,0.094205269,-3.010434116,0.002608745,0.029664992
ENSG00000059691,710.230806,-0.044960396,0.104261574,-0.431226906,0.666303392,0.845519623
ENSG00000059728,4103.572398,0.438971406,0.12622906,3.477578029,0.000505966,0.00919498
ENSG00000059758,991.6654182,0.022394238,0.151999523,0.147330972,0.882870787,0.953863969
ENSG00000059769,1050.99581,0.180184699,0.1177385,1.530380446,0.125922586,0.358404324
ENSG00000059804,33814.9472,0.235611958,0.084590427,2.785326496,0.005347385,0.048210189
ENSG00000059915,529.9230328,0.537070171,0.148411169,3.618798868,0.000295974,0.00624091
ENSG00000060069,2693.193642,0.179436468,0.088337764,2.031254357,0.042229199,0.18955864
ENSG00000060138,6255.49355,-0.084254098,0.1042791,-0.807967253,0.419109434,0.680189517
ENSG00000060140,140.3939154,-0.531087256,0.236458109,-2.246009908,0.024703373,0.135167829
ENSG00000060237,23126.99882,-0.066026513,0.073352709,-0.900123719,0.368054415,0.639367436
ENSG00000060339,4423.424801,-0.127305945,0.084135955,-1.513097996,0.130254769,0.365717677
ENSG00000060491,7073.626231,0.088210047,0.088936348,0.991833478,0.321278764,0.596770454
ENSG00000060566,186.4964169,1.175336781,0.212821449,5.522642507,3.34E-08,4.51E-06
ENSG00000060642,748.6997336,-0.213487311,0.126590088,-1.686445709,0.091709984,0.297112595
ENSG00000060656,6743.000184,-0.006318891,0.061730627,-0.102362337,0.918469077,0.967985637
ENSG00000060688,1461.94222,-0.076016793,0.060345377,-1.259695383,0.207779271,0.473547776
ENSG00000060709,20.30338867,0.375381294,0.554094256,0.677468301,0.498108876,0.738442668
ENSG00000060718,15315.03429,1.003501646,0.312974749,3.206334212,0.001344377,0.018566352
ENSG00000060749,2696.374218,-0.381927336,0.10200928,-3.744045007,0.000181081,0.00434863
ENSG00000060762,1949.115544,0.377899299,0.159537929,2.368711324,0.01785018,0.108740443
ENSG00000060971,14030.57889,0.193748571,0.125156723,1.548047648,0.121610825,0.351688127
ENSG00000060982,12846.12548,0.068025865,0.108816758,0.62514144,0.531878232,0.763803257
ENSG00000061273,5099.09688,0.335524219,0.089634288,3.743257492,0.00018165,0.004356424
ENSG00000061337,214.5738704,1.203836128,0.384093872,3.134223724,0.001723094,0.021976534
ENSG00000061455,966.9567862,1.283225758,0.440896368,2.910492921,0.003608591,0.036917775
ENSG00000061656,238.5507937,0.2994195,0.224427079,1.334150499,0.182154539,0.443106126
ENSG00000061676,19467.66979,-0.232048052,0.169138033,-1.371944838,0.170080611,0.42706844
ENSG00000061794,2285.337308,-0.149109927,0.115211483,-1.294227999,0.195586678,0.460402783
ENSG00000061918,134.3040781,0.791698414,0.425092275,1.862415434,0.062544555,0.238594743
ENSG00000061936,2705.703156,-0.076443228,0.058527675,-1.306103961,0.191517206,0.455957588
ENSG00000061938,1485.795733,0.142948193,0.101613,1.4067904,0.15948955,0.411387739
ENSG00000061987,3712.480702,0.077265519,0.12758054,0.605621506,0.544766118,0.771244324
ENSG00000062038,4606.427992,0.339047232,0.211024109,1.606675344,0.108125605,0.328221363
ENSG00000062194,5524.519817,-0.241021744,0.109977362,-2.191557777,0.028411454,0.148446725
ENSG00000062282,918.2709155,-0.115646831,0.191529046,-0.603808318,0.545971088,0.772324306
ENSG00000062370,337.1914623,0.025372703,0.120680704,0.210246564,0.833475239,0.932232335
ENSG00000062485,7798.34379,-0.077274304,0.057213112,-1.35063978,0.176810851,0.435702374
ENSG00000062524,292.1873225,0.155990219,0.157609842,0.989723841,0.322309118,0.597855723
ENSG00000062582,1461.368907,0.014656286,0.067881992,0.215908301,0.829059227,0.931015406
ENSG00000062598,1945.459317,-0.037538489,0.096162052,-0.390366973,0.696265206,0.862620475
ENSG00000062650,5593.144595,-0.138706295,0.099192185,-1.398359105,0.162005257,0.415131095
ENSG00000062716,7817.140884,-0.013173384,0.082201817,-0.1602566,0.872678945,0.949397388
ENSG00000062725,4277.812005,-0.094502947,0.168097534,-0.562191155,0.573985787,0.790888686
ENSG00000062822,1114.753192,0.098661342,0.102542025,0.962155193,0.335971653,0.610942811
ENSG00000063046,24337.66725,-0.017434086,0.073503857,-0.237186005,0.812512493,0.922595164
ENSG00000063127,64.86003656,-0.692097913,0.294790449,-2.347762331,0.018886568,0.112631363
ENSG00000063169,4046.386794,0.081486347,0.122892854,0.663068226,0.507286859,0.744910868
ENSG00000063176,4322.787963,-0.067701735,0.156319424,-0.433098671,0.664943088,0.844364818
ENSG00000063177,17933.76027,0.017755792,0.06686175,0.265559786,0.79057826,0.910810165
ENSG00000063180,648.8500492,-0.180557498,0.189376969,-0.953429022,0.340372743,0.615201666
ENSG00000063241,1190.88525,0.346887724,0.098923971,3.506609361,0.000453855,0.008461999
ENSG00000063244,7969.516979,0.10134896,0.069672061,1.454657136,0.145764205,0.390755815
ENSG00000063245,10882.66202,0.221336985,0.073008507,3.031660202,0.002432128,0.028271312
ENSG00000063322,2750.005728,0.001161288,0.060949592,0.019053259,0.984798619,0.994622371
ENSG00000063438,32.97233668,-0.946311013,0.753816134,-1.255360519,0.209347915,0.475471483
ENSG00000063587,1564.292419,0.145405904,0.063261162,2.298501961,0.021533236,0.123344314
ENSG00000063601,2359.412038,0.083652804,0.075779156,1.103902554,0.269635411,0.545476716
ENSG00000063660,6410.146982,0.288041231,0.1003573,2.870157241,0.004102677,0.040257703
ENSG00000063761,391.5677944,0.013376922,0.186247538,0.071823352,0.942742489,0.976788005
ENSG00000063854,2104.768,0.182278005,0.10354103,1.760442264,0.078332849,0.271028315
ENSG00000063978,5605.931098,-0.003797316,0.070144899,-0.054135307,0.956827363,0.98220404
ENSG00000064012,923.3680934,-0.404694146,0.097242733,-4.161690378,3.16E-05,0.001109569
ENSG00000064042,2355.103688,-0.124103935,0.170385015,-0.728373533,0.466384961,0.714800451
ENSG00000064102,717.3337753,-0.115559029,0.117362701,-0.984631639,0.324805043,0.599761604
ENSG00000064115,3700.421714,-0.084304408,0.09996385,-0.843348957,0.39903331,0.666163113
ENSG00000064195,21.53504756,-0.249991395,0.446003431,-0.560514511,0.575128545,0.791436642
ENSG00000064199,133.9161184,-0.23293568,0.296222977,-0.786352503,0.431661001,0.690072752
ENSG00000064225,457.1963242,0.029751856,0.247443142,0.12023714,0.904295297,0.961697823
ENSG00000064270,132.5445174,-0.58317871,0.299214736,-1.949030712,0.051291757,0.212392393
ENSG00000064300,194.4503982,0.366665693,0.394370144,0.929750131,0.352500472,0.626383925
ENSG00000064309,1382.553685,0.065736857,0.136856084,0.480335659,0.630988737,0.825783485
ENSG00000064313,2203.585319,0.031859955,0.076129598,0.418496306,0.675584287,0.850778229
ENSG00000064393,8053.124433,-0.02590315,0.084400162,-0.306908775,0.75891281,0.895216498
ENSG00000064419,4181.80266,0.013853511,0.046957696,0.295021108,0.767977755,0.900093739
ENSG00000064489,169.7106586,-0.194123217,0.328918745,-0.590185933,0.555066002,0.777761392
ENSG00000064490,1172.873678,-0.034481872,0.141329241,-0.243982573,0.807244317,0.920227568
ENSG00000064545,937.0609205,0.091160387,0.110435325,0.825464015,0.409108205,0.672593403
ENSG00000064547,837.0970065,0.126522284,0.124571275,1.015661785,0.309790472,0.585542535
ENSG00000064601,10725.44916,0.103661669,0.052334252,1.980761448,0.047618032,0.203496567
ENSG00000064607,4759.402286,0.113700562,0.078062118,1.456539542,0.145243527,0.38979178
ENSG00000064651,817.5005012,-0.01771963,0.159324981,-0.111216895,0.911444355,0.965008669
ENSG00000064652,2520.645983,0.08467697,0.087035272,0.972904074,0.33060098,0.605389295
ENSG00000064666,19411.97205,0.268867095,0.130062229,2.06721887,0.038713535,0.179606241
ENSG00000064687,3587.42678,-0.070358909,0.155870956,-0.451392043,0.651707017,0.837057897
ENSG00000064692,510.3879661,0.835277549,0.400300353,2.086627061,0.036921859,0.174440164
ENSG00000064703,1274.843749,-0.220815656,0.10191462,-2.166673002,0.030259797,0.154485136
ENSG00000064726,4435.460903,-0.009642301,0.071542966,-0.134776373,0.892788687,0.957681188
ENSG00000064763,273.4866261,-0.585299074,0.220137089,-2.658793559,0.0078421,0.062598227
ENSG00000064787,37.0204422,1.387739823,0.383756518,3.616198709,0.000298961,0.006250378
ENSG00000064886,29.80274332,-0.770074482,0.453001154,-1.699939338,0.089142337,0.292632026
ENSG00000064932,3100.116349,0.053190086,0.094072139,0.565418052,0.571789449,0.789277779
ENSG00000064933,529.280411,-0.287943127,0.155015281,-1.857514464,0.063237995,0.24012674
ENSG00000064961,1884.267285,0.176505903,0.093469304,1.888383621,0.058974469,0.231047782
ENSG00000064989,114.1756387,-0.357622499,0.474263189,-0.754059153,0.450813703,0.703442843
ENSG00000064995,2484.422327,-0.095057423,0.045022188,-2.111346139,0.034742571,0.167952233
ENSG00000064999,12697.66521,0.146116273,0.148174677,0.986108255,0.324079993,0.598980663
ENSG00000065000,21165.1114,0.192602916,0.049812147,3.866585291,0.00011037,0.002979319
ENSG00000065029,1393.737586,0.184801631,0.098015407,1.885434506,0.059371199,0.231959778
ENSG00000065054,512.1720834,0.532587878,0.157051966,3.391157018,0.000695982,0.01161867
ENSG00000065057,163.5757077,-0.085220071,0.131219957,-0.649444438,0.516051149,0.7517881
ENSG00000065060,6889.972285,-0.332529776,0.055325922,-6.010379295,1.85E-09,3.93E-07
ENSG00000065135,7644.754164,-0.059252658,0.085083658,-0.696404688,0.486175428,0.730394501
ENSG00000065150,5713.745204,-0.317834719,0.126083414,-2.520828947,0.011707875,0.083162267
ENSG00000065154,7945.257685,0.191761921,0.138684789,1.382717756,0.166751425,0.422214514
ENSG00000065183,2678.84588,0.011510123,0.131198486,0.087730611,0.930090789,0.972572972
ENSG00000065243,3303.110282,-0.179658198,0.134758104,-1.33319031,0.182469358,0.443569586
ENSG00000065268,1886.401337,0.033291264,0.071480638,0.465738213,0.641402897,0.831413589
ENSG00000065308,8798.35322,0.039645791,0.05910629,0.670754187,0.502377137,0.741764871
ENSG00000065320,307.3898908,0.796785766,0.153138221,5.203049628,1.96E-07,1.88E-05
ENSG00000065325,83.85165663,1.833305079,0.388653575,4.717067319,2.39E-06,0.000150858
ENSG00000065328,64.10175496,-0.178945998,0.355516711,-0.50334061,0.614724819,0.816325339
ENSG00000065357,928.629755,0.020637735,0.10840853,0.190370024,0.849019186,0.938821828
ENSG00000065361,4695.305428,-0.182156778,0.12878281,-1.414449467,0.157229975,0.407953354
ENSG00000065413,130.8582735,0.874161829,0.253748473,3.444993459,0.000571073,0.009997284
ENSG00000065427,7177.286505,-0.120149573,0.065707343,-1.828556266,0.067466109,0.249181906
ENSG00000065457,1360.37659,-0.177605107,0.087311043,-2.034165465,0.041934915,0.188777107
ENSG00000065485,6283.938229,0.169549835,0.086622875,1.957333264,0.050308299,0.209854056
ENSG00000065491,936.4309322,0.071656929,0.066968746,1.070005548,0.284616812,0.560284397
ENSG00000065518,3372.497383,0.023532888,0.057034129,0.412610628,0.679891914,0.852876224
ENSG00000065526,6590.045501,0.071355179,0.130727212,0.54583264,0.585180985,0.797783031
ENSG00000065534,492.7447584,0.720550574,0.268783686,2.680782399,0.007345026,0.059680009
ENSG00000065548,3641.957019,-0.138631049,0.111103102,-1.247769378,0.212115526,0.478832825
ENSG00000065559,4090.382201,0.01211591,0.109423359,0.11072508,0.911834357,0.965304108
ENSG00000065600,779.2268735,0.180888684,0.139627323,1.29551065,0.19514413,0.459967954
ENSG00000065609,23.92581729,0.493072125,0.663463534,0.743178939,0.457373353,0.707820644
ENSG00000065613,5747.832506,-0.028961315,0.077597542,-0.373224646,0.708981254,0.86920108
ENSG00000065615,631.6195979,-0.196881044,0.119336531,-1.649796937,0.098984476,0.310892448
ENSG00000065618,209.4104831,0.150596689,0.419896963,0.358651532,0.719855791,0.874422145
ENSG00000065621,182.4556356,-0.570554541,0.270917249,-2.106010386,0.03520345,0.169126322
ENSG00000065665,769.8493238,0.007648913,0.097189792,0.078700784,0.937270622,0.974689341
ENSG00000065675,199.7894088,-0.218733339,0.188624784,-1.159621411,0.24620298,0.519317388
ENSG00000065717,2303.786348,0.852193821,0.199802014,4.265191339,2.00E-05,0.000783253
ENSG00000065802,2211.244008,0.171687448,0.127963746,1.3416882,0.179697115,0.439335109
ENSG00000065809,8040.079759,-0.154143287,0.103897682,-1.483606593,0.137913319,0.378059204
ENSG00000065833,3142.939722,0.093896506,0.104428124,0.8991496,0.368572982,0.639856753
ENSG00000065882,7172.847457,0.282439605,0.088798464,3.180681182,0.001469292,0.0197861
ENSG00000065883,6021.357683,-0.045868282,0.080229129,-0.571716072,0.567514344,0.78643666
ENSG00000065911,8430.182069,-0.266751965,0.207715638,-1.284217054,0.19906602,0.464448671
ENSG00000065923,3535.074258,0.162563966,0.107620526,1.510529374,0.1309084,0.367038821
ENSG00000065970,3252.383535,0.071230138,0.078351205,0.90911349,0.363290222,0.635756231
ENSG00000065978,26838.39928,0.06799347,0.073208872,0.928759975,0.353013492,0.62696192
ENSG00000065989,491.201914,0.525018597,0.130597115,4.020139309,5.82E-05,0.001811196
ENSG00000066027,3027.074435,-0.262628834,0.1520888,-1.726812455,0.084201351,0.283526081
ENSG00000066044,5088.042893,0.024823852,0.050973148,0.486998599,0.626259324,0.823520165
ENSG00000066056,36.5194497,0.511594539,0.935060833,0.547124337,0.584293313,0.796903128
ENSG00000066084,6237.198487,0.040071064,0.078952306,0.507535064,0.61177944,0.814747018
ENSG00000066117,4203.798665,-0.040607327,0.076211189,-0.532826312,0.594153818,0.804514419
ENSG00000066135,4146.703682,-0.067943819,0.072604819,-0.935803165,0.349374542,0.624200455
ENSG00000066136,2119.548203,0.041122056,0.06314153,0.65126797,0.514873521,0.750691499
ENSG00000066185,69.24957909,-0.394369579,0.214721642,-1.836655005,0.066260842,0.246825093
ENSG00000066230,299.5344021,0.173377587,0.157159222,1.103197033,0.26994161,0.545854602
ENSG00000066248,159.5616927,-0.449522611,0.269066179,-1.670676755,0.094785543,0.303137305
ENSG00000066279,259.9076295,-0.665970141,0.329010953,-2.02415796,0.042953902,0.190985912
ENSG00000066322,5096.730328,0.222567197,0.063358436,3.512826571,0.000443367,0.008327361
ENSG00000066379,424.7474529,0.054051653,0.121405287,0.445216636,0.656163206,0.839759007
ENSG00000066382,118.1882563,0.584125086,0.335520154,1.740953798,0.081691677,0.277676077
ENSG00000066405,782.4926269,0.181655188,0.207044556,0.877372441,0.380284377,0.650379961
ENSG00000066422,2147.075162,-0.165716814,0.09382966,-1.766145323,0.077371471,0.269426066
ENSG00000066427,751.3192923,-0.278727407,0.144953463,-1.922875112,0.054495736,0.220191898
ENSG00000066455,6180.120333,0.158684472,0.069375604,2.287323843,0.022176928,0.125659867
ENSG00000066468,10715.54129,-0.054445278,0.126546662,-0.430238756,0.667021973,0.845637495
ENSG00000066557,1024.500125,-0.257464628,0.149072909,-1.727105407,0.084148735,0.283402392
ENSG00000066583,922.9245882,0.021255131,0.097628722,0.21771391,0.827652025,0.930417509
ENSG00000066629,1690.5162,0.362931703,0.145965039,2.486428975,0.012903232,0.088245448
ENSG00000066651,965.8632212,-0.21990071,0.163665996,-1.343594362,0.179079594,0.438435399
ENSG00000066654,2369.063816,-0.065408881,0.079940028,-0.818224392,0.41322907,0.676444614
ENSG00000066697,1941.171108,0.280218823,0.079886333,3.507719176,0.000451966,0.008435593
ENSG00000066735,433.355105,1.105885203,0.574068307,1.92640003,0.054054444,0.219153247
ENSG00000066739,3583.893558,-0.131086213,0.101822055,-1.287404907,0.197953195,0.463223045
ENSG00000066777,8519.466419,-0.0166604,0.078785456,-0.211465423,0.832524111,0.932232335
ENSG00000066813,51.84256635,0.376838123,0.463513718,0.813003172,0.416216239,0.678417611
ENSG00000066827,688.2617655,0.039136782,0.093917207,0.416715777,0.676886313,0.851219535
ENSG00000066855,1465.462844,0.031531536,0.115351776,0.273351111,0.78458333,0.90915294
ENSG00000066923,25.7928568,-0.508995323,0.400096081,-1.272182725,0.203308204,0.468893315
ENSG00000066926,1193.349267,0.011807875,0.117069237,0.100862325,0.919659751,0.968362917
ENSG00000066933,7913.984409,-0.305179395,0.109376643,-2.790169686,0.005268042,0.047763049
ENSG00000067048,7167.87605,0.024265325,0.083017845,0.29229047,0.770064545,0.901237156
ENSG00000067057,13537.37022,0.260680145,0.126305214,2.063890615,0.039028089,0.18043124
ENSG00000067064,6414.028055,0.786850559,0.197015224,3.993856631,6.50E-05,0.001949451
ENSG00000067066,1336.692386,-0.217441677,0.2257807,-0.963065831,0.335514488,0.610502244
ENSG00000067082,25034.65541,0.08201595,0.091659815,0.894786328,0.37090132,0.64171359
ENSG00000067113,3086.488559,-0.040977614,0.057417345,-0.713680052,0.475425044,0.721651133
ENSG00000067141,9095.199823,0.330092822,0.159462773,2.070030613,0.038449478,0.178753005
ENSG00000067167,22996.42341,0.125413807,0.144378186,0.868647889,0.385039752,0.654347066
ENSG00000067177,3746.889967,-0.188572297,0.092751936,-2.033082048,0.042044234,0.188966064
ENSG00000067182,10066.82707,0.229382408,0.075549306,3.036194777,0.002395845,0.028002515
ENSG00000067191,247.9079296,-0.04281361,0.209210039,-0.204644149,0.83785016,0.93380327
ENSG00000067208,3386.672969,0.13143098,0.083160131,1.580456617,0.114002335,0.338122283
ENSG00000067221,719.340297,0.020997525,0.115199191,0.182271461,0.855369694,0.941817606
ENSG00000067225,26676.18453,0.185040526,0.074815817,2.473280825,0.01338789,0.090211523
ENSG00000067248,2179.228215,-0.038638585,0.150860997,-0.256120441,0.797857839,0.914921428
ENSG00000067334,3374.06696,-0.146928846,0.104585481,-1.404868473,0.160060393,0.412115093
ENSG00000067365,1003.187448,-0.094091004,0.1416572,-0.664216184,0.506551957,0.744618314
ENSG00000067369,5548.541313,0.123322671,0.064550279,1.910490137,0.056070135,0.224173109
ENSG00000067445,4484.125036,0.189754451,0.091227894,2.080004734,0.037525099,0.176126568
ENSG00000067533,641.5809694,-0.166127892,0.090904457,-1.827499967,0.067624631,0.249647018
ENSG00000067560,23176.13622,0.142986287,0.048787698,2.930785692,0.003381059,0.035279674
ENSG00000067596,3243.749038,0.050103024,0.04808216,1.042029392,0.297398052,0.573983066
ENSG00000067606,2133.17012,0.116411535,0.074831831,1.555641949,0.119793258,0.348314694
ENSG00000067646,1001.932442,-0.040080861,0.203938688,-0.196533875,0.844192321,0.936632482
ENSG00000067704,5846.647645,-0.123969669,0.088052005,-1.407914212,0.159156474,0.410914335
ENSG00000067715,293.8011029,-0.407380711,0.203872199,-1.998216107,0.045693236,0.198564153
ENSG00000067798,237.3858537,0.628469328,0.338613917,1.856005606,0.063452759,0.240532734
ENSG00000067829,1638.025485,0.16725878,0.100107569,1.670790543,0.094763057,0.303137305
ENSG00000067836,1928.496879,0.313951884,0.134526711,2.333751274,0.01960875,0.115433493
ENSG00000067840,235.4536339,1.15226227,0.238142119,4.838548826,1.31E-06,9.22E-05
ENSG00000067900,7526.759886,-0.052645306,0.100855417,-0.521987891,0.601678762,0.808386592
ENSG00000067955,2001.402171,0.040028509,0.116690792,0.343030568,0.731575464,0.880589434
ENSG00000067992,959.9755958,-0.187651779,0.100848471,-1.86073004,0.062782309,0.239150899
ENSG00000068001,2265.497578,0.111945373,0.091261289,1.226646855,0.219955351,0.488310296
ENSG00000068024,1080.791925,0.114882931,0.131301355,0.874956172,0.381597754,0.651689196
ENSG00000068028,2814.726237,0.415160518,0.100080549,4.148263806,3.35E-05,0.001165208
ENSG00000068078,2009.562724,0.023542263,0.126628529,0.185915944,0.852510678,0.940481516
ENSG00000068079,331.5768387,-0.200065511,0.202316507,-0.98887389,0.322724846,0.597971989
ENSG00000068097,1392.706618,-0.178247242,0.139396559,-1.278706184,0.201000541,0.466665731
ENSG00000068120,5945.249414,-0.009680087,0.074833967,-0.129354183,0.897077399,0.959107918
ENSG00000068137,1038.761751,0.10784093,0.100426037,1.07383436,0.282896927,0.5586761
ENSG00000068305,3279.722468,-0.089104597,0.095159365,-0.936372338,0.349081515,0.624038999
ENSG00000068308,3952.709259,0.24361148,0.056723242,4.294738287,1.75E-05,0.000704454
ENSG00000068323,6055.260113,0.118415386,0.058752509,2.015494972,0.043852812,0.193488064
ENSG00000068354,1344.153168,0.37302368,0.084682161,4.404985361,1.06E-05,0.000474279
ENSG00000068366,3470.151284,0.629232477,0.148234795,4.244836551,2.19E-05,0.000837598
ENSG00000068383,1448.672883,0.158677575,0.079887277,1.986268413,0.047003528,0.201800758
ENSG00000068394,1312.304776,0.138788841,0.074425589,1.864800043,0.062209437,0.237891768
ENSG00000068400,1980.200997,0.023225418,0.096403443,0.240918972,0.809617917,0.921469404
ENSG00000068438,2061.759863,0.31649634,0.069638067,4.544875448,5.50E-06,0.000284287
ENSG00000068489,250.4388622,0.209632398,0.468973012,0.447003117,0.65487281,0.838916438
ENSG00000068615,4082.281348,-0.012719055,0.114231676,-0.111344378,0.911343265,0.96499305
ENSG00000068650,14503.48037,-0.025847831,0.080961807,-0.319259557,0.749529698,0.890451469
ENSG00000068654,2913.816689,-0.207724903,0.099723312,-2.083012482,0.037250086,0.175323999
ENSG00000068697,18593.94267,-0.111154629,0.101195324,-1.098416644,0.272022598,0.547875229
ENSG00000068724,2522.38465,0.312281249,0.088626315,3.52357252,0.000425771,0.008064782
ENSG00000068745,4887.942903,0.050678664,0.072735002,0.696757576,0.48595452,0.730317324
ENSG00000068781,189.700083,-0.241972656,0.290333599,-0.833429743,0.404602406,0.669647073
ENSG00000068784,663.2800599,-0.083123495,0.105052271,-0.791258432,0.4287932,0.687479294
ENSG00000068796,4572.640306,-0.337784097,0.081388168,-4.150285037,3.32E-05,0.001157221
ENSG00000068831,39.88506365,0.066549048,0.456140305,0.145896003,0.884003487,0.954200502
ENSG00000068878,7289.785179,-0.090771092,0.122040268,-0.743779847,0.457009675,0.707678665
ENSG00000068885,1120.691986,-0.330004541,0.206626926,-1.597103277,0.110242688,0.332105399
ENSG00000068903,2460.152481,0.23026896,0.06774153,3.399228814,0.000675762,0.011364386
ENSG00000068912,5201.048019,0.21050097,0.094576681,2.225717459,0.026033113,0.140123327
ENSG00000068971,2268.24118,0.332906044,0.148669107,2.239241563,0.025140203,0.13676117
ENSG00000068976,125.8536921,-0.373724345,0.303803206,-1.230152738,0.218639914,0.486915526
ENSG00000069011,4727.922913,0.485714633,0.116666643,4.163269111,3.14E-05,0.001104095
ENSG00000069020,5639.87662,-0.056506072,0.157884136,-0.357895818,0.72042128,0.87486219
ENSG00000069188,3940.752629,0.179894818,0.124849341,1.440895209,0.14961429,0.396666831
ENSG00000069248,3312.796851,-0.088049764,0.096928993,-0.908394502,0.36366983,0.636185337
ENSG00000069275,13404.32594,-0.121326801,0.157157627,-0.772007084,0.440110232,0.695807803
ENSG00000069329,10507.30593,-0.137972125,0.135867456,-1.015490607,0.309872022,0.585580013
ENSG00000069345,4733.648084,-0.067973571,0.050665141,-1.341624043,0.179717927,0.439335109
ENSG00000069399,1318.777995,0.05620882,0.155680639,0.361052087,0.71806051,0.873759412
ENSG00000069424,133.2846835,-0.05525717,0.404458308,-0.136620187,0.89133102,0.957169278
ENSG00000069431,1965.173533,-0.028561113,0.147921012,-0.193083539,0.846893544,0.938112832
ENSG00000069482,47.42188759,0.351176065,0.285375361,1.230575979,0.218481494,0.486676977
ENSG00000069493,154.055079,0.024408328,0.269817435,0.090462381,0.927919787,0.971761519
ENSG00000069509,892.6419278,-0.083356487,0.122571,-0.680066954,0.496462067,0.737337495
ENSG00000069535,536.8346761,0.188945466,0.219536965,0.86065445,0.389428387,0.657821709
ENSG00000069667,1338.868011,0.190210733,0.11775152,1.615356921,0.106233424,0.324464734
ENSG00000069696,90.97056714,0.073235966,0.247270096,0.296178013,0.767094139,0.899708192
ENSG00000069702,6035.062765,-0.121188628,0.232058513,-0.522233064,0.601508068,0.808386592
ENSG00000069764,123.1471929,0.272686806,0.250928949,1.086709234,0.277165332,0.553092784
ENSG00000069812,154.4265584,-0.15428997,0.364359266,-0.423455597,0.671962889,0.848274297
ENSG00000069849,6365.540827,0.011255713,0.115026904,0.097852872,0.922049123,0.969368519
ENSG00000069869,4982.864037,-0.124181953,0.118944926,-1.044029012,0.296471967,0.573436313
ENSG00000069943,375.2257521,-0.288292644,0.166396708,-1.732562184,0.083173516,0.281339344
ENSG00000069956,12902.80908,-0.229069406,0.110638232,-2.070436254,0.03841151,0.178669596
ENSG00000069966,1097.834294,0.086401953,0.097442125,0.886700212,0.375240324,0.645341022
ENSG00000069974,1021.814213,-0.027162232,0.109290135,-0.248533251,0.803721847,0.91804679
ENSG00000069998,672.2035009,0.092942784,0.090542146,1.026514037,0.30464935,0.580816151
ENSG00000070010,3432.696681,0.24005682,0.094642006,2.53647224,0.011197562,0.080595111
ENSG00000070018,4132.527031,0.091253647,0.084216863,1.083555527,0.278561918,0.553987997
ENSG00000070019,2721.093718,-0.389854587,0.227098681,-1.716674822,0.086038603,0.287488163
ENSG00000070047,6184.147479,0.184482025,0.094329644,1.955716335,0.050498579,0.210230087
ENSG00000070061,2498.231592,0.122682332,0.101997885,1.202792906,0.229056471,0.499212728
ENSG00000070081,2379.878228,0.08221533,0.148281208,0.55445549,0.579267159,0.793922572
