Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000075391,3422.942033,-0.01849157,0.089982438,-0.205501987,0.837179946,0.931746195
ENSG00000075399,649.5797729,0.165636051,0.090723423,1.825725329,0.067891646,0.233949751
ENSG00000075407,975.9305254,-0.092624805,0.128049812,-0.723349793,0.469465008,0.719787661
ENSG00000075413,4482.632583,-0.093217836,0.051799708,-1.799582262,0.071926624,0.242765424
ENSG00000075415,25428.69057,0.042586521,0.066201809,0.643283337,0.520040266,0.753806806
ENSG00000075420,15341.22908,0.147583866,0.07916381,1.864284531,0.062281758,0.221440302
ENSG00000075426,17840.82129,0.079382744,0.099239141,0.799913653,0.423760827,0.68632998
ENSG00000075461,3056.533565,0.446226928,0.182607339,2.443641812,0.014539854,0.082601489
ENSG00000075539,2801.686202,0.144095945,0.131063292,1.099437855,0.271577127,0.54172536
ENSG00000075568,5307.177698,-0.070775239,0.088615173,-0.798680816,0.424475513,0.686948481
ENSG00000075618,24103.40682,0.412587083,0.093345982,4.4199769,9.87E-06,0.00025647
ENSG00000075624,273748.2466,0.557136247,0.121144146,4.598953126,4.25E-06,0.000128263
ENSG00000075643,903.9355561,-0.321257733,0.189754638,-1.693016499,0.090452327,0.280242307
ENSG00000075651,2092.535044,-0.350315258,0.159874871,-2.191183991,0.028438481,0.131647559
ENSG00000075673,18559.69856,-0.07720898,0.203538916,-0.379332768,0.70444077,0.869296943
ENSG00000075702,223.9585935,-0.010841738,0.175443146,-0.061796303,0.950725048,0.980867531
ENSG00000075711,8800.121808,-0.289951462,0.103460916,-2.80252169,0.005070481,0.037792426
ENSG00000075785,19169.15226,0.094429875,0.043479178,2.171841345,0.029867632,0.136266931
ENSG00000075790,1332.141694,0.188007945,0.143397789,1.31109375,0.189826092,0.443683859
ENSG00000075826,134.7660823,-0.214536959,0.269066018,-0.797339479,0.425253898,0.687241475
ENSG00000075856,4461.495618,-0.125993977,0.068200434,-1.847407256,0.064688138,0.22694755
ENSG00000075886,249.7045037,0.68477078,0.396414621,1.727410505,0.084093965,0.267869272
ENSG00000075914,1221.16044,-0.056637131,0.075736744,-0.747815764,0.454571292,0.709237298
ENSG00000075945,1542.910446,0.292449794,0.104788074,2.790869068,0.005256673,0.038812885
ENSG00000075975,2666.338695,0.235462945,0.067258149,3.500883499,0.000463719,0.006087985
ENSG00000076003,2233.396711,-0.242473838,0.12030759,-2.015449219,0.043857602,0.176553131
ENSG00000076043,4887.81659,0.020174574,0.089242436,0.22606481,0.821151014,0.925189373
ENSG00000076053,2391.615457,0.088423953,0.125480016,0.704685542,0.481005951,0.727078385
ENSG00000076067,4881.507454,0.022481426,0.079898811,0.281373725,0.778423769,0.905684826
ENSG00000076108,13471.49912,-0.051422279,0.100425143,-0.51204586,0.608618914,0.813076092
ENSG00000076201,4796.392444,0.163810608,0.113819499,1.439213925,0.150089921,0.386662109
ENSG00000076242,1892.271151,-0.02067037,0.064284239,-0.32154647,0.747796302,0.89004433
ENSG00000076248,960.6776426,0.032117881,0.07161995,0.448448796,0.653829332,0.84056661
ENSG00000076258,580.1128792,-0.324177854,0.13678805,-2.369928176,0.017791541,0.095331254
ENSG00000076321,992.2549494,0.05674548,0.100116918,0.566792117,0.570855427,0.788045421
ENSG00000076344,135.9097409,0.037249862,0.140900812,0.26436939,0.791495296,0.911455995
ENSG00000076351,11843.69616,-0.113773855,0.132735293,-0.857148486,0.391362828,0.65753344
ENSG00000076356,3081.576871,0.436827233,0.138671145,3.150094651,0.001632176,0.016119579
ENSG00000076382,1130.231739,-1.163087454,0.167430559,-6.946685588,3.74E-12,6.09E-10
ENSG00000076513,8461.719891,-0.115052915,0.095361316,-1.20649463,0.227626829,0.492904021
ENSG00000076554,4053.419592,0.092772781,0.098149629,0.945217853,0.344547667,0.615022239
ENSG00000076555,499.4956824,-0.077363152,0.336110956,-0.230171468,0.817958532,0.923861697
ENSG00000076604,10514.89051,-0.083055167,0.083065483,-0.999875803,0.317370616,0.589166976
ENSG00000076641,1338.773593,-0.143359191,0.211294961,-0.678478988,0.497468042,0.738430988
ENSG00000076650,1080.674205,-0.453075529,0.078909042,-5.741744108,9.37E-09,6.83E-07
ENSG00000076662,149.7605732,0.101461173,0.190710282,0.532017318,0.594714001,0.803563623
ENSG00000076685,6374.356635,-0.257624696,0.15312368,-1.682461499,0.092479385,0.284099495
ENSG00000076706,1327.152634,0.905383109,0.211019368,4.290521383,1.78E-05,0.000421838
ENSG00000076716,3447.678331,0.242184659,0.103497973,2.339994226,0.019284038,0.100724476
ENSG00000076770,3703.334929,-0.314570594,0.184583025,-1.704222771,0.088339477,0.276276508
ENSG00000076826,4970.167502,-0.145329435,0.14448299,-1.005858438,0.314483672,0.586268986
ENSG00000076864,1512.902606,-0.189086145,0.145294139,-1.301402424,0.193120744,0.448338424
ENSG00000076924,1965.418139,0.081629366,0.072149933,1.131385185,0.257893004,0.527257039
ENSG00000076928,3916.710615,0.237499918,0.061539091,3.859334204,0.000113696,0.002005828
ENSG00000076944,6742.806223,0.210423692,0.101267664,2.07789618,0.037718922,0.159736765
ENSG00000076984,2751.315596,-0.041615533,0.075695997,-0.549771914,0.582475825,0.795826821
ENSG00000077009,36.41497962,0.85613697,0.473485494,1.808158816,0.070581786,0.239400738
ENSG00000077044,2057.172818,-0.105183156,0.111986382,-0.939249522,0.347602648,0.61744497
ENSG00000077063,221.2925922,0.390595504,0.383869135,1.017522557,0.308904907,0.581033092
ENSG00000077092,694.3663131,-0.618419221,0.132706367,-4.660056884,3.16E-06,0.000100476
ENSG00000077097,7381.942481,-0.020871753,0.083482807,-0.250012593,0.80257761,0.917387862
ENSG00000077147,13878.14216,0.202083394,0.218004151,0.926970397,0.353941904,0.623831002
ENSG00000077150,4580.239858,0.120657262,0.120087307,1.004746167,0.315019092,0.586677661
ENSG00000077152,219.9843878,0.119219184,0.177020498,0.67347672,0.500644055,0.741451591
ENSG00000077157,2781.943917,0.895965019,0.151157023,5.927379376,3.08E-09,2.61E-07
ENSG00000077232,8267.988901,0.251982055,0.180196368,1.398374769,0.162000556,0.403795025
ENSG00000077235,9468.931589,0.038514581,0.107826488,0.357190352,0.720949309,0.876590227
ENSG00000077238,2846.658201,0.804119162,0.130936295,6.14130073,8.18E-10,7.80E-08
ENSG00000077254,3698.628545,-0.091766973,0.154953487,-0.592222703,0.553701468,0.777366398
ENSG00000077264,16.77389732,0.780770951,0.824133712,0.947383827,0.343443229,0.613888662
ENSG00000077274,3487.924704,1.294802755,0.452350977,2.86238523,0.004204655,0.033309116
ENSG00000077279,22.33673788,1.476282004,0.719319019,2.052332784,0.040137332,0.166649653
ENSG00000077312,1283.255261,0.005236845,0.076797159,0.068190609,0.945633902,0.97882883
ENSG00000077327,25.23058374,-0.119698422,0.568723896,-0.210468423,0.833302094,0.92978654
ENSG00000077348,211.124898,-0.486190547,0.159674149,-3.044892049,0.002327638,0.021311256
ENSG00000077380,6632.427862,0.113680312,0.057529816,1.976024265,0.048152029,0.188220834
ENSG00000077420,193.301888,0.171276344,0.174784864,0.979926636,0.327122334,0.599127634
ENSG00000077454,3509.396275,-0.044933202,0.101554955,-0.442452084,0.658162096,0.843568184
ENSG00000077458,544.3289157,-0.191996601,0.203953027,-0.941376567,0.346511918,0.616526377
ENSG00000077463,1419.812995,0.14233423,0.099552208,1.429744587,0.152790338,0.390370804
ENSG00000077514,706.6155706,0.184391461,0.125657467,1.46741348,0.14226361,0.373172362
ENSG00000077522,50.99326961,0.080565133,0.489330092,0.164643733,0.869224407,0.946967477
ENSG00000077549,14644.33178,0.372395536,0.076868312,4.844591055,1.27E-06,4.83E-05
ENSG00000077585,707.3960223,-0.033925556,0.101415103,-0.334521737,0.737985891,0.885401957
ENSG00000077616,4191.417373,-0.262154321,0.142056984,-1.84541664,0.064976954,0.227684819
ENSG00000077684,7183.743511,0.275842632,0.115887453,2.380263133,0.017300279,0.093671609
ENSG00000077713,897.1334494,0.165523609,0.072499274,2.283107116,0.02242406,0.111561798
ENSG00000077721,3648.951055,0.227398892,0.071391966,3.185216831,0.001446456,0.014715668
ENSG00000077782,3866.993137,0.403656111,0.178588431,2.260259013,0.02380518,0.115797024
ENSG00000077942,17663.58911,0.546462692,0.146248166,3.736543885,0.000186567,0.002974981
ENSG00000077943,286.7924261,0.518355908,0.402180156,1.288864954,0.19744504,0.453615695
ENSG00000078018,1293.5986,0.586314052,0.171178561,3.425160544,0.000614436,0.007564203
ENSG00000078043,806.0932061,-0.04517161,0.106688406,-0.423397553,0.67200523,0.851209679
ENSG00000078061,4135.068774,0.124989624,0.036795429,3.396879115,0.000681591,0.008211356
ENSG00000078070,672.4683641,-0.315042291,0.11637657,-2.707093791,0.006787508,0.046683278
ENSG00000078081,1570.831781,-1.144947895,0.298630304,-3.833997688,0.000126077,0.002191914
ENSG00000078098,557.5561654,1.346174058,0.486033359,2.769715355,0.00561053,0.0407136
ENSG00000078114,1013.160211,-0.07576887,0.138615803,-0.546610618,0.584646273,0.797155718
ENSG00000078124,2474.207292,-0.072194278,0.160961512,-0.448518887,0.653778759,0.840559762
ENSG00000078140,6863.731085,0.068152965,0.07698863,0.885234148,0.376030359,0.64347052
ENSG00000078142,2036.678359,-0.02174418,0.153921018,-0.141268425,0.887657893,0.955213234
ENSG00000078177,3551.470861,0.019935531,0.145697931,0.136827823,0.891166891,0.957105763
ENSG00000078237,1172.852948,0.165744314,0.167192007,0.991341131,0.321519035,0.59372357
ENSG00000078246,1228.374646,0.255294199,0.089876172,2.840510384,0.004504141,0.034855741
ENSG00000078269,7252.898606,0.179134106,0.135748925,1.319598712,0.186969033,0.439327565
ENSG00000078295,478.9008257,-0.050661546,0.236413551,-0.214292058,0.830319311,0.929039441
ENSG00000078304,3500.437138,-0.051063407,0.067643274,-0.754892604,0.450313424,0.706018171
ENSG00000078328,25.53356579,-0.494672529,0.554950744,-0.891380964,0.372724826,0.640350421
ENSG00000078369,35442.66004,0.187907818,0.089829034,2.091838349,0.036452979,0.156210508
ENSG00000078399,61.50246745,-0.349478551,0.48461899,-0.72114085,0.47082286,0.720774736
ENSG00000078401,1202.734282,1.339658887,0.123599246,10.8387303,2.26E-27,5.24E-24
ENSG00000078403,2053.289014,-0.011678405,0.120358736,-0.097029978,0.922702588,0.969400724
ENSG00000078487,101.9115289,0.028424746,0.193068626,0.147226125,0.882953541,0.953134164
ENSG00000078596,411.1463493,-0.274088576,0.24780301,-1.106074443,0.2686943,0.538693504
ENSG00000078618,10938.12121,0.03060973,0.054806893,0.558501471,0.576502,0.792220676
ENSG00000078668,2929.407638,0.117905438,0.058263977,2.023642126,0.043006987,0.174441223
ENSG00000078674,5651.433632,-0.184675905,0.117086988,-1.577253877,0.11473712,0.325765981
ENSG00000078687,638.4841264,-0.427940764,0.181849583,-2.353267773,0.018609228,0.098491061
ENSG00000078699,2625.622156,0.111741841,0.074864485,1.492588126,0.135545034,0.361680564
ENSG00000078725,19.22752659,-0.586855521,0.466607703,-1.257706458,0.208497936,0.468124989
ENSG00000078747,5380.538364,0.221867065,0.131866468,1.68251314,0.092469379,0.284099495
ENSG00000078804,13843.97967,-0.222142818,0.140070239,-1.585938746,0.112753205,0.322496735
ENSG00000078808,14170.46773,0.039220552,0.087058861,0.450506139,0.652345529,0.839414206
ENSG00000078902,5162.726937,0.014954619,0.091148758,0.164068271,0.869677399,0.947103961
ENSG00000078967,488.550594,0.099255594,0.119989761,0.827200533,0.408123409,0.671796912
ENSG00000079101,45.59857929,-0.013466464,0.330593621,-0.040734193,0.967507802,0.988291045
ENSG00000079102,500.2598653,0.30043772,0.666866158,0.450521767,0.652334263,0.839414206
ENSG00000079112,8733.041676,0.731017758,0.136515571,5.354830606,8.56E-08,4.87E-06
ENSG00000079134,817.5672599,0.014261316,0.13322715,0.107045114,0.914753189,0.966246091
ENSG00000079150,986.5514316,0.265147343,0.161556234,1.641207752,0.100754297,0.299540392
ENSG00000079156,416.4917281,-0.142821608,0.135423116,-1.05463242,0.29159347,0.563061536
ENSG00000079215,14147.90431,-0.288410808,0.106802671,-2.700408202,0.006925445,0.047247148
ENSG00000079246,18002.84737,0.075419106,0.080238066,0.939941725,0.347247453,0.61722493
ENSG00000079257,244.5790431,0.172096199,0.194563778,0.884523319,0.37641378,0.643652319
ENSG00000079277,1600.134645,0.292549671,0.062559103,4.67637252,2.92E-06,9.43E-05
ENSG00000079308,5517.590282,0.65995683,0.160846699,4.103017552,4.08E-05,0.000849286
ENSG00000079313,3136.368148,-0.09205788,0.082482337,-1.116092046,0.264382737,0.534491032
ENSG00000079332,9693.596796,-0.059072769,0.074124336,-0.796941636,0.425484928,0.687241475
ENSG00000079335,1392.895349,-0.250103166,0.082098785,-3.046368663,0.002316236,0.021227787
ENSG00000079337,116.3366331,0.516442982,0.170370759,3.031288853,0.002435122,0.021970498
ENSG00000079385,758.3862822,1.570814746,0.252125234,6.230295636,4.66E-10,4.75E-08
ENSG00000079387,1215.95883,-0.006451536,0.125864975,-0.051257593,0.959120259,0.984535553
ENSG00000079432,6563.659842,0.050845626,0.091088264,0.558201722,0.576706645,0.792358505
ENSG00000079435,145.8882228,-0.397947895,0.337827568,-1.177961577,0.238811924,0.505760055
ENSG00000079459,12733.88888,0.68768709,0.138450195,4.967035906,6.80E-07,2.90E-05
ENSG00000079462,1072.760721,0.219105969,0.104983634,2.087048829,0.036883721,0.157493355
ENSG00000079482,1460.599735,-0.027586192,0.158581166,-0.173956296,0.861899809,0.943398296
ENSG00000079616,2048.042723,-0.39468655,0.126815628,-3.112286371,0.001856443,0.01783203
ENSG00000079689,113.6765293,-0.606564663,0.218325929,-2.778252977,0.005465205,0.040050144
ENSG00000079691,2109.521954,-0.059297243,0.115797876,-0.512075392,0.608598246,0.813076092
ENSG00000079739,7128.874022,0.295136551,0.068275524,4.322728442,1.54E-05,0.000374461
ENSG00000079785,6164.16585,0.080309142,0.079534864,1.009735083,0.312622229,0.58459108
ENSG00000079805,12127.68902,-0.004029369,0.063381309,-0.063573464,0.949309862,0.980418213
ENSG00000079819,6024.881993,-0.177678613,0.146105654,-1.216096759,0.223948065,0.488336226
ENSG00000079841,57.59880399,-0.230439448,0.424542014,-0.542795389,0.587270688,0.798545424
ENSG00000079931,133.3618421,0.562592423,0.174438813,3.225156221,0.001259039,0.013244154
ENSG00000079950,4406.872332,0.017531147,0.090856604,0.192954017,0.846994981,0.937310166
ENSG00000079974,731.7713092,0.172851921,0.129228833,1.337564667,0.181038389,0.43055472
ENSG00000079999,2956.917868,-0.006252458,0.078021601,-0.08013753,0.936127874,0.975054788
ENSG00000080007,119.0381769,-0.169446911,0.178567459,-0.948923795,0.342659372,0.613195564
ENSG00000080031,434.9189626,0.305860804,0.323025013,0.946864149,0.343708009,0.614125582
ENSG00000080166,16.87368504,-0.975108459,0.396638831,-2.458429136,0.013954631,0.080233732
ENSG00000080189,2688.12913,-0.043498491,0.071257094,-0.610444353,0.541567495,0.768755204
ENSG00000080200,943.7526305,0.023262947,0.169691218,0.137089871,0.890959759,0.957105763
ENSG00000080224,46.36991631,-0.274736342,0.363030395,-0.756786059,0.449178047,0.705059617
ENSG00000080298,858.976192,-0.118084521,0.11827054,-0.998427171,0.318072263,0.589762295
ENSG00000080345,2722.23691,-0.113724187,0.133367773,-0.852711148,0.393819507,0.6597967
ENSG00000080371,3092.286539,0.1182383,0.060347375,1.95929483,0.050078269,0.193049181
ENSG00000080493,217.115875,-0.013726123,0.181194519,-0.075753523,0.939615193,0.976352581
ENSG00000080503,2841.716318,-0.02167002,0.173802543,-0.124681834,0.900775439,0.9600561
ENSG00000080546,1393.295899,0.431176026,0.163723923,2.633555424,0.008449604,0.054730928
ENSG00000080561,1097.712659,0.005345975,0.091798443,0.058236007,0.95356064,0.982091682
ENSG00000080573,73.61819806,0.877034367,0.729713571,1.201888524,0.229406721,0.494580794
ENSG00000080603,4346.784023,-0.131972782,0.094218725,-1.400706515,0.161301854,0.402755986
ENSG00000080608,1485.841614,0.228547348,0.101483304,2.252068459,0.024317946,0.117399814
ENSG00000080644,86.17825453,0.977876018,1.087613582,0.899102433,0.368598102,0.636646347
ENSG00000080709,521.639462,0.10181677,0.232311346,0.438277218,0.661185339,0.845026126
ENSG00000080802,1330.905728,-0.01019984,0.065167844,-0.156516454,0.875625951,0.950291005
ENSG00000080815,9181.463811,-0.002630063,0.058685968,-0.044815877,0.96425407,0.987014721
ENSG00000080819,1386.914916,0.247386525,0.077625142,3.186938135,0.001437875,0.014644413
ENSG00000080822,5026.34665,-0.068534851,0.111731361,-0.613389567,0.539618783,0.767824927
ENSG00000080823,86.55787224,-0.033772167,0.291788664,-0.115741875,0.907857118,0.963457651
ENSG00000080824,64336.30677,0.075631351,0.081140128,0.93210786,0.351280787,0.620848937
ENSG00000080839,344.1708765,0.15904503,0.141456978,1.124334994,0.260870938,0.530799498
ENSG00000080845,6884.144682,0.187724929,0.095616763,1.96330564,0.04961067,0.191923662
ENSG00000080854,184.6976228,-0.135794652,0.40519719,-0.335132266,0.737525314,0.885177337
ENSG00000080947,25.1612725,-0.63487134,0.515941158,-1.230511135,0.21850576,0.480974558
ENSG00000080986,80.11900146,-0.569192928,0.517040543,-1.100867109,0.270954499,0.541042379
ENSG00000081014,1332.728902,0.049939845,0.150925117,0.330891543,0.740726411,0.886457162
ENSG00000081019,1367.630959,-0.237165785,0.083188587,-2.850941365,0.004359001,0.034110007
ENSG00000081026,2072.482952,-0.014447082,0.087177728,-0.165719877,0.868377403,0.94687134
ENSG00000081041,340.0476411,1.640871982,0.260795846,6.291787262,3.14E-10,3.28E-08
ENSG00000081051,1063572.752,-0.097548834,0.124014094,-0.786594741,0.431519139,0.692017528
ENSG00000081052,2593.326279,1.203221819,0.4768337,2.523357343,0.011624021,0.069905939
ENSG00000081059,248.6099204,0.010935267,0.210456739,0.051959692,0.958560811,0.984194264
ENSG00000081087,1849.234085,0.230650355,0.225543088,1.022644308,0.306476052,0.578245543
ENSG00000081138,532.4029585,-0.304101496,0.12536205,-2.425785916,0.015275278,0.085372018
ENSG00000081148,96.24798011,-0.702989984,0.217003057,-3.23953954,0.001197229,0.012716362
ENSG00000081154,4698.228268,0.052767809,0.071835107,0.734568534,0.462602307,0.71538248
ENSG00000081177,2845.008457,0.119027508,0.058994697,2.01759672,0.043633279,0.176097202
ENSG00000081181,5727.277902,-0.05995422,0.103713872,-0.578073297,0.563214634,0.78350236
ENSG00000081189,145.6695906,-0.400728765,0.271580707,-1.475542092,0.140066861,0.36934309
ENSG00000081277,29.33899271,1.616113005,0.789041863,2.048196784,0.040540721,0.167621852
ENSG00000081307,2300.47105,0.031948426,0.067107536,0.476078072,0.634018758,0.828688699
ENSG00000081320,849.8844982,0.623441687,0.201471951,3.094434149,0.001971887,0.018708757
ENSG00000081377,1881.853736,-0.162466428,0.099422377,-1.634103241,0.102237174,0.302704807
ENSG00000081386,684.9908679,0.06558015,0.210741029,0.311188335,0.75565745,0.894758109
ENSG00000081479,2299.74212,-0.445149562,0.178902702,-2.488221579,0.012838372,0.075259839
ENSG00000081665,1319.784566,0.026243919,0.103573016,0.253385674,0.799970197,0.915830379
ENSG00000081692,1218.244712,0.163657787,0.108664617,1.506081662,0.132046211,0.355613579
ENSG00000081721,871.3656883,0.204814115,0.104743742,1.955382843,0.0505379,0.194337106
ENSG00000081760,2770.534245,0.1920122,0.059418339,3.231530948,0.00123129,0.013003793
ENSG00000081791,2851.743305,0.01719974,0.068902917,0.249622807,0.802879059,0.917409117
ENSG00000081803,272.0240234,0.311053455,0.293706825,1.059061036,0.289571983,0.560942598
ENSG00000081818,36.2944074,-0.04983832,0.320266193,-0.1556153,0.876336264,0.950306391
ENSG00000081842,68.63680486,-0.1589106,0.362784453,-0.438030347,0.661364285,0.845026126
ENSG00000081870,953.4384243,-0.063699597,0.168517088,-0.37800082,0.705429985,0.869766564
ENSG00000081913,3194.556577,-0.189586162,0.092896796,-2.040825633,0.041268162,0.169610319
ENSG00000081923,2574.226497,-0.13563014,0.096012574,-1.412628938,0.157764856,0.3975041
ENSG00000082014,1333.207836,0.295579827,0.096919649,3.049740995,0.002290388,0.021032396
ENSG00000082068,951.6872092,0.037632842,0.137921185,0.272857592,0.784962686,0.908628209
ENSG00000082074,26.80781276,-0.461818559,1.285373515,-0.359287439,0.71938007,0.875879019
ENSG00000082146,2069.770783,-0.141802245,0.113746916,-1.246646942,0.212526981,0.473167993
ENSG00000082153,12151.50851,-0.045176371,0.073875044,-0.611524117,0.540852657,0.768327583
ENSG00000082196,63.73237536,-0.005075007,0.287063194,-0.017679058,0.985894887,0.995267078
ENSG00000082212,3655.686953,-0.090686963,0.073842591,-1.228111875,0.219404974,0.482068149
ENSG00000082213,2248.904467,0.015380398,0.074618564,0.206120265,0.83669697,0.931522917
ENSG00000082258,2071.639983,0.17671841,0.103100494,1.714040376,0.086521311,0.272436352
ENSG00000082269,1369.288708,0.095317581,0.113457814,0.840114731,0.400844061,0.665517931
ENSG00000082293,21.13485941,-0.847040824,0.697262974,-1.214808266,0.224439228,0.488908012
ENSG00000082397,1922.055346,-0.025197544,0.106707934,-0.236135614,0.81332744,0.921930688
ENSG00000082438,14144.36371,-0.450827355,0.1167318,-3.862078334,0.000112427,0.0019872
ENSG00000082458,1698.678461,-0.217795284,0.113993504,-1.910593812,0.0560568,0.20785772
ENSG00000082497,97.38039162,0.929962292,0.365171067,2.54664834,0.010876297,0.066180471
ENSG00000082512,289.7158477,0.766975857,0.228662775,3.354178909,0.000796009,0.009219112
ENSG00000082515,952.4771702,0.101106469,0.100530785,1.00572644,0.314547181,0.586268986
ENSG00000082516,1019.330846,-0.01851482,0.104666784,-0.176892984,0.85959245,0.94293764
ENSG00000082556,15.92144534,-0.824959742,0.639750079,-1.289503149,0.197223222,0.45344987
ENSG00000082641,27135.49772,0.009148988,0.080476278,0.113685523,0.909487089,0.964247326
ENSG00000082684,175.2372534,-0.750201731,0.19587094,-3.830081853,0.000128101,0.002219893
ENSG00000082701,9128.576968,-0.133304117,0.117093904,-1.138437723,0.25493775,0.524181359
ENSG00000082781,6895.326676,0.175334006,0.124569839,1.407515708,0.159274523,0.39965923
ENSG00000082805,4342.647557,0.099949909,0.078944462,1.266078789,0.205484876,0.464673467
ENSG00000082898,9008.752424,0.068663148,0.168396684,0.407746435,0.683459843,0.858117637
ENSG00000082996,1941.237191,0.045187851,0.114136212,0.39591161,0.692170236,0.863195431
ENSG00000083067,19.34025069,0.686408587,0.871970575,0.787192375,0.43116926,0.692017528
ENSG00000083093,524.2249216,0.016829286,0.162241603,0.103729784,0.91738379,0.967045263
ENSG00000083097,1135.686378,-0.117293537,0.12439883,-0.942882956,0.345740774,0.616029931
ENSG00000083099,1560.219656,0.299480008,0.127428391,2.350182768,0.018764195,0.099029105
ENSG00000083123,885.6504116,-0.240908452,0.153366887,-1.570798342,0.116229497,0.328691758
ENSG00000083168,5647.624691,-0.238321793,0.056695529,-4.203537655,2.63E-05,0.00058462
ENSG00000083223,3368.915569,0.078285396,0.089529767,0.87440634,0.381897006,0.648819874
ENSG00000083290,1512.769801,-0.131908018,0.103154365,-1.278743933,0.200987244,0.458634077
ENSG00000083307,1708.136783,-0.234929236,0.174590194,-1.345603845,0.178430311,0.427311786
ENSG00000083312,12499.08766,0.002830897,0.110685137,0.025576122,0.979595431,0.992795653
ENSG00000083444,16539.95531,0.265909818,0.073804667,3.602886228,0.000314703,0.004519288
ENSG00000083454,28.2908512,-1.099368754,0.350806978,-3.13382807,0.001725419,0.016878943
ENSG00000083457,580.537074,0.18372706,0.109877972,1.672100939,0.094504419,0.288040787
ENSG00000083520,4108.595286,-0.003787288,0.161495714,-0.023451325,0.981290265,0.993808497
ENSG00000083535,632.6730256,0.047862174,0.211269792,0.226545277,0.820777348,0.924880553
ENSG00000083544,576.3110954,-0.259695289,0.115480135,-2.248830845,0.02452326,0.118176032
ENSG00000083635,428.2063184,-0.091904566,0.094147758,-0.976173707,0.32897839,0.600632094
ENSG00000083642,1782.064063,-0.102895995,0.101216254,-1.016595565,0.309345865,0.581357423
ENSG00000083720,1042.429605,0.157911002,0.150996457,1.045792765,0.295656722,0.568043741
ENSG00000083750,545.4872456,-0.31411863,0.185730082,-1.691264152,0.090786363,0.280808903
ENSG00000083799,1743.512541,-0.010617571,0.085060814,-0.124823292,0.900663447,0.9600561
ENSG00000083807,71.40276337,-0.261331503,0.290195546,-0.900535885,0.367835137,0.636357086
ENSG00000083812,458.9458388,-0.006111234,0.084932822,-0.071953733,0.942638728,0.977416815
ENSG00000083814,258.7450795,0.222511798,0.103630842,2.147158077,0.031780699,0.142365576
ENSG00000083817,403.0188366,0.066714415,0.083608937,0.797934016,0.424908782,0.68723058
ENSG00000083828,308.9180237,-0.091107144,0.131171332,-0.694565978,0.48732734,0.731067307
ENSG00000083838,483.0861737,0.076982509,0.15343501,0.50172714,0.615859471,0.817893922
ENSG00000083844,1435.426373,-0.251400939,0.136004663,-1.848472944,0.064533955,0.226788782
ENSG00000083845,12680.53179,-0.108163373,0.101084521,-1.070029043,0.284606236,0.555662643
ENSG00000083857,26218.87334,0.031861397,0.11878877,0.268218929,0.788530805,0.909960043
ENSG00000083896,7749.400065,-0.036258388,0.049140563,-0.737850475,0.460605317,0.713572342
ENSG00000083937,3414.281515,-0.002822356,0.138378059,-0.020395982,0.983727489,0.994758897
ENSG00000084070,882.4524534,0.105347575,0.101394143,1.038990731,0.298809047,0.571735057
ENSG00000084072,2287.7906,0.014378586,0.055276337,0.260121904,0.794769742,0.913319398
ENSG00000084073,3208.686001,-0.004746827,0.140749872,-0.033725264,0.973096233,0.989989524
ENSG00000084090,5050.335352,-0.097349224,0.057504817,-1.692888144,0.09047676,0.280271265
ENSG00000084092,1029.30723,0.010592063,0.080035244,0.132342488,0.894713402,0.95826466
ENSG00000084093,2652.764887,-0.242362653,0.095630878,-2.534355632,0.011265434,0.068124336
ENSG00000084110,23.49729799,0.031473608,0.522161785,0.060275587,0.951936145,0.981197235
ENSG00000084112,4698.128548,0.254386135,0.095467563,2.664634223,0.00770721,0.051187174
ENSG00000084207,25092.76445,0.453805901,0.12031826,3.771712628,0.000162131,0.002658798
ENSG00000084234,175161.1705,-0.152204702,0.091240802,-1.668164894,0.095282998,0.289127585
ENSG00000084444,288.1620607,0.052628155,0.145674612,0.36127198,0.717896138,0.875268677
ENSG00000084453,323.8496108,-0.116741647,0.306000228,-0.381508367,0.702826064,0.868354303
ENSG00000084463,4128.975389,-0.115109148,0.072646596,-1.5845085,0.113078049,0.32295158
ENSG00000084623,7140.813905,0.135526593,0.05119874,2.647068922,0.00811928,0.053053771
ENSG00000084628,15.93460715,0.208235926,0.54178266,0.38435325,0.700716645,0.867288082
ENSG00000084636,3724.031862,1.201751918,0.397646601,3.022160668,0.002509773,0.022436984
ENSG00000084652,5868.665167,0.087904435,0.047310187,1.858044568,0.063162686,0.223670074
ENSG00000084674,48628.55867,-0.964208276,0.18718362,-5.151135949,2.59E-07,1.28E-05
ENSG00000084676,5321.385535,-0.165966781,0.094671349,-1.753083511,0.079587673,0.259431516
ENSG00000084693,1279.047145,-0.081099391,0.084492934,-0.959836362,0.337137579,0.608231531
ENSG00000084710,436.4022915,-0.17365125,0.176765484,-0.982382115,0.325911634,0.597735258
ENSG00000084731,2853.248764,0.583775269,0.156889814,3.720925238,0.000198494,0.003124938
ENSG00000084733,11630.87172,-0.159606789,0.082295874,-1.939426387,0.05244944,0.199539883
ENSG00000084734,52.04263431,-0.402373867,0.298331269,-1.348748551,0.177417745,0.426321233
ENSG00000084754,8068.917581,0.094081359,0.096289063,0.977072117,0.32853345,0.600410451
ENSG00000084764,1009.639838,0.058185657,0.098617099,0.590015913,0.555179981,0.778912356
