nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000077232.19	NA	brown
ENSG00000077235.18	NA	brown
ENSG00000077238.14	NA	brown
ENSG00000077254.14	NA	brown
ENSG00000077549.19	NA	brown
ENSG00000077721.17	NA	brown
ENSG00000078043.16	NA	brown
ENSG00000078061.14	NA	brown
ENSG00000078124.13	NA	brown
ENSG00000078140.14	NA	brown
ENSG00000078304.20	NA	brown
ENSG00000078674.20	NA	brown
ENSG00000078747.17	NA	brown
ENSG00000079150.19	NA	brown
ENSG00000079332.16	NA	brown
ENSG00000079950.14	NA	brown
ENSG00000079999.14	NA	brown
ENSG00000080345.18	NA	brown
ENSG00000080371.6	NA	brown
ENSG00000080493.19	NA	brown
ENSG00000080546.14	NA	brown
ENSG00000080618.17	NA	brown
ENSG00000080822.17	NA	brown
ENSG00000080910.14	NA	brown
ENSG00000081014.11	NA	brown
ENSG00000081019.14	NA	brown
ENSG00000081087.16	NA	brown
ENSG00000081154.12	NA	brown
ENSG00000081307.15	NA	brown
ENSG00000082146.13	NA	brown
ENSG00000082153.18	NA	brown
ENSG00000082213.18	NA	brown
ENSG00000082269.17	NA	brown
ENSG00000082438.18	NA	brown
ENSG00000082898.19	NA	brown
ENSG00000082996.20	NA	brown
ENSG00000083099.11	NA	brown
ENSG00000083123.15	NA	brown
ENSG00000083312.19	NA	brown
ENSG00000083444.17	NA	brown
ENSG00000083520.15	NA	brown
ENSG00000083535.16	NA	brown
ENSG00000083642.19	NA	brown
ENSG00000083799.18	NA	brown
ENSG00000083838.17	NA	brown
ENSG00000083937.10	NA	brown
ENSG00000084073.10	NA	brown
ENSG00000084093.19	NA	brown
ENSG00000084733.11	NA	brown
ENSG00000085224.23	NA	brown
ENSG00000085231.14	NA	brown
ENSG00000085274.16	NA	brown
ENSG00000085365.18	NA	brown
ENSG00000085382.12	NA	brown
ENSG00000085415.16	NA	brown
ENSG00000085449.15	NA	brown
ENSG00000085719.13	NA	brown
ENSG00000085721.13	NA	brown
ENSG00000085733.16	NA	brown
ENSG00000085760.15	NA	brown
ENSG00000085788.14	NA	brown
ENSG00000085832.18	NA	brown
ENSG00000086065.14	NA	brown
ENSG00000086189.11	NA	brown
ENSG00000086300.17	NA	brown
ENSG00000086544.4	NA	brown
ENSG00000086598.11	NA	brown
ENSG00000086619.15	NA	brown
ENSG00000086666.19	NA	brown
ENSG00000087074.9	NA	brown
ENSG00000087095.13	NA	brown
ENSG00000087152.16	NA	brown
ENSG00000087338.5	NA	brown
ENSG00000087470.21	NA	brown
ENSG00000087502.19	NA	brown
ENSG00000088035.18	NA	brown
ENSG00000088038.20	NA	brown
ENSG00000088179.9	NA	brown
ENSG00000088766.12	NA	brown
ENSG00000089006.17	NA	brown
ENSG00000089048.15	NA	brown
ENSG00000089060.12	NA	brown
ENSG00000089063.15	NA	brown
ENSG00000089159.17	NA	brown
ENSG00000089486.17	NA	brown
ENSG00000089682.17	NA	brown
ENSG00000089818.18	NA	brown
ENSG00000090020.11	NA	brown
ENSG00000090054.16	NA	brown
ENSG00000090060.19	NA	brown
ENSG00000090273.14	NA	brown
ENSG00000090554.13	NA	brown
ENSG00000090581.11	NA	brown
ENSG00000091009.8	NA	brown
ENSG00000091039.17	NA	brown
ENSG00000091073.20	NA	brown
ENSG00000091140.15	NA	brown
ENSG00000091317.8	NA	brown
ENSG00000092020.11	NA	brown
ENSG00000092098.18	NA	brown
ENSG00000092108.22	NA	brown
ENSG00000092140.16	NA	brown
ENSG00000092439.16	NA	brown
ENSG00000092531.10	NA	brown
ENSG00000092978.11	NA	brown
ENSG00000093000.19	NA	brown
ENSG00000093144.19	NA	brown
ENSG00000094841.14	NA	brown
ENSG00000094975.15	NA	brown
ENSG00000095015.6	NA	brown
ENSG00000095059.17	NA	brown
ENSG00000095203.15	NA	brown
ENSG00000095574.12	NA	brown
ENSG00000095787.26	NA	brown
ENSG00000096063.16	NA	brown
ENSG00000096717.12	NA	brown
ENSG00000096872.17	NA	brown
ENSG00000096968.14	NA	brown
ENSG00000097033.15	NA	brown
ENSG00000099246.18	NA	brown
ENSG00000099785.11	NA	brown
ENSG00000099797.15	NA	brown
ENSG00000099810.21	NA	brown
ENSG00000099864.18	NA	brown
ENSG00000099956.20	NA	brown
ENSG00000099992.16	NA	brown
ENSG00000100023.20	NA	brown
ENSG00000100029.18	NA	brown
ENSG00000100092.24	NA	brown
ENSG00000100151.16	NA	brown
ENSG00000100284.22	NA	brown
ENSG00000100296.14	NA	brown
ENSG00000100324.14	NA	brown
ENSG00000100325.15	NA	brown
ENSG00000100395.15	NA	brown
ENSG00000100401.21	NA	brown
ENSG00000100522.10	NA	brown
ENSG00000100528.12	NA	brown
ENSG00000100580.8	NA	brown
ENSG00000100592.16	NA	brown
ENSG00000100614.18	NA	brown
ENSG00000100664.11	NA	brown
ENSG00000100697.17	NA	brown
ENSG00000100722.20	NA	brown
ENSG00000100744.15	NA	brown
ENSG00000100811.15	NA	brown
ENSG00000100852.14	NA	brown
ENSG00000100916.14	NA	brown
ENSG00000100949.15	NA	brown
ENSG00000101132.10	NA	brown
ENSG00000101138.12	NA	brown
ENSG00000101150.18	NA	brown
ENSG00000101161.8	NA	brown
ENSG00000101166.16	NA	brown
ENSG00000101413.12	NA	brown
ENSG00000101557.15	NA	brown
ENSG00000101558.14	NA	brown
ENSG00000101574.15	NA	brown
ENSG00000101596.17	NA	brown
ENSG00000101745.17	NA	brown
ENSG00000101752.13	NA	brown
ENSG00000101782.15	NA	brown
ENSG00000101843.19	NA	brown
ENSG00000101888.12	NA	brown
ENSG00000101911.13	NA	brown
ENSG00000101928.13	NA	brown
ENSG00000101935.13	NA	brown
ENSG00000101940.18	NA	brown
ENSG00000101974.15	NA	brown
ENSG00000102054.18	NA	brown
ENSG00000102081.16	NA	brown
ENSG00000102119.12	NA	brown
ENSG00000102189.17	NA	brown
ENSG00000102225.17	NA	brown
ENSG00000102226.10	NA	brown
ENSG00000102401.20	NA	brown
ENSG00000102471.16	NA	brown
ENSG00000102595.22	NA	brown
ENSG00000102753.10	NA	brown
ENSG00000102781.14	NA	brown
ENSG00000102786.15	NA	brown
ENSG00000102805.16	NA	brown
ENSG00000102870.6	NA	brown
ENSG00000102908.23	NA	brown
ENSG00000102977.18	NA	brown
ENSG00000102996.5	NA	brown
ENSG00000103043.15	NA	brown
ENSG00000103066.13	NA	brown
ENSG00000103148.17	NA	brown
ENSG00000103160.12	NA	brown
ENSG00000103174.13	NA	brown
ENSG00000103342.13	NA	brown
ENSG00000103479.17	NA	brown
ENSG00000103496.15	NA	brown
ENSG00000103510.20	NA	brown
ENSG00000103540.17	NA	brown
ENSG00000103642.12	NA	brown
ENSG00000103769.10	NA	brown
ENSG00000104043.15	NA	brown
ENSG00000104047.15	NA	brown
ENSG00000104064.18	NA	brown
ENSG00000104093.14	NA	brown
ENSG00000104131.13	NA	brown
ENSG00000104154.7	NA	brown
ENSG00000104164.12	NA	brown
ENSG00000104231.11	NA	brown
ENSG00000104331.9	NA	brown
ENSG00000104343.21	NA	brown
ENSG00000104375.17	NA	brown
ENSG00000104388.15	NA	brown
ENSG00000104408.11	NA	brown
ENSG00000104412.8	NA	brown
ENSG00000104432.15	NA	brown
ENSG00000104442.10	NA	brown
ENSG00000104450.13	NA	brown
ENSG00000104497.15	NA	brown
ENSG00000104626.15	NA	brown
ENSG00000104643.10	NA	brown
ENSG00000104660.19	NA	brown
ENSG00000104671.8	NA	brown
ENSG00000104695.13	NA	brown
ENSG00000104756.17	NA	brown
ENSG00000104765.16	NA	brown
ENSG00000104805.17	NA	brown
ENSG00000104814.13	NA	brown
ENSG00000104835.15	NA	brown
ENSG00000104973.19	NA	brown
ENSG00000104983.8	NA	brown
ENSG00000105053.11	NA	brown
ENSG00000105176.18	NA	brown
ENSG00000105197.11	NA	brown
ENSG00000105287.13	NA	brown
ENSG00000105393.16	NA	brown
ENSG00000105402.8	NA	brown
ENSG00000105438.9	NA	brown
ENSG00000105443.17	NA	brown
ENSG00000105486.15	NA	brown
ENSG00000105538.10	NA	brown
ENSG00000105568.19	NA	brown
ENSG00000105647.19	NA	brown
ENSG00000105655.19	NA	brown
ENSG00000105700.11	NA	brown
ENSG00000105723.13	NA	brown
ENSG00000105784.16	NA	brown
ENSG00000105793.16	NA	brown
ENSG00000105819.15	NA	brown
ENSG00000105829.13	NA	brown
ENSG00000105849.6	NA	brown
ENSG00000105854.13	NA	brown
ENSG00000105865.11	NA	brown
ENSG00000105866.15	NA	brown
ENSG00000105879.13	NA	brown
ENSG00000105887.11	NA	brown
ENSG00000105926.16	NA	brown
ENSG00000105968.19	NA	brown
ENSG00000105983.23	NA	brown
ENSG00000106025.9	NA	brown
ENSG00000106069.26	NA	brown
ENSG00000106086.21	NA	brown
ENSG00000106244.13	NA	brown
ENSG00000106263.19	NA	brown
ENSG00000106299.8	NA	brown
ENSG00000106392.11	NA	brown
ENSG00000106397.12	NA	brown
ENSG00000106415.13	NA	brown
ENSG00000106460.20	NA	brown
ENSG00000106546.14	NA	brown
ENSG00000106615.10	NA	brown
ENSG00000106635.8	NA	brown
ENSG00000106723.17	NA	brown
ENSG00000106799.14	NA	brown
ENSG00000106819.13	NA	brown
ENSG00000106823.13	NA	brown
ENSG00000106992.19	NA	brown
ENSG00000106993.12	NA	brown
ENSG00000107021.16	NA	brown
ENSG00000107140.17	NA	brown
ENSG00000107281.10	NA	brown
ENSG00000107362.14	NA	brown
ENSG00000107521.21	NA	brown
ENSG00000107560.12	NA	brown
ENSG00000107643.17	NA	brown
ENSG00000107679.15	NA	brown
ENSG00000107758.16	NA	brown
ENSG00000107779.15	NA	brown
ENSG00000107789.16	NA	brown
ENSG00000107829.15	NA	brown
ENSG00000107854.7	NA	brown
ENSG00000107863.20	NA	brown
ENSG00000107864.15	NA	brown
ENSG00000107874.11	NA	brown
ENSG00000107890.17	NA	brown
ENSG00000107902.14	NA	brown
ENSG00000107951.15	NA	brown
ENSG00000108021.22	NA	brown
ENSG00000108061.13	NA	brown
ENSG00000108064.11	NA	brown
ENSG00000108091.11	NA	brown
ENSG00000108094.17	NA	brown
ENSG00000108100.18	NA	brown
ENSG00000108106.14	NA	brown
ENSG00000108239.9	NA	brown
ENSG00000108256.9	NA	brown
ENSG00000108262.16	NA	brown
ENSG00000108312.16	NA	brown
ENSG00000108443.14	NA	brown
ENSG00000108510.10	NA	brown
ENSG00000108518.8	NA	brown
ENSG00000108523.16	NA	brown
ENSG00000108528.14	NA	brown
ENSG00000108599.15	NA	brown
ENSG00000108639.8	NA	brown
ENSG00000108840.16	NA	brown
ENSG00000108960.9	NA	brown
ENSG00000108963.19	NA	brown
ENSG00000109062.12	NA	brown
ENSG00000109072.14	NA	brown
ENSG00000109133.14	NA	brown
ENSG00000109171.15	NA	brown
ENSG00000109180.15	NA	brown
ENSG00000109184.15	NA	brown
ENSG00000109189.13	NA	brown
ENSG00000109220.11	NA	brown
ENSG00000109270.13	NA	brown
ENSG00000109332.20	NA	brown
ENSG00000109458.10	NA	brown
ENSG00000109466.14	NA	brown
ENSG00000109618.13	NA	brown
ENSG00000109654.16	NA	brown
ENSG00000109680.11	NA	brown
ENSG00000109911.19	NA	brown
ENSG00000109929.10	NA	brown
ENSG00000110011.14	NA	brown
ENSG00000110025.13	NA	brown
ENSG00000110066.16	NA	brown
ENSG00000110104.13	NA	brown
ENSG00000110172.12	NA	brown
ENSG00000110315.7	NA	brown
ENSG00000110344.10	NA	brown
ENSG00000110422.12	NA	brown
ENSG00000110435.13	NA	brown
ENSG00000110651.13	NA	brown
ENSG00000110696.10	NA	brown
ENSG00000110768.12	NA	brown
ENSG00000110801.14	NA	brown
ENSG00000110958.16	NA	brown
ENSG00000111052.8	NA	brown
ENSG00000111142.14	NA	brown
ENSG00000111203.13	NA	brown
ENSG00000111224.14	NA	brown
ENSG00000111231.9	NA	brown
ENSG00000111269.3	NA	brown
ENSG00000111276.12	NA	brown
ENSG00000111581.10	NA	brown
ENSG00000111596.14	NA	brown
ENSG00000111605.18	NA	brown
ENSG00000111615.14	NA	brown
ENSG00000111666.11	NA	brown
ENSG00000111700.13	NA	brown
ENSG00000111711.10	NA	brown
ENSG00000111731.13	NA	brown
ENSG00000111790.14	NA	brown
ENSG00000111802.14	NA	brown
ENSG00000111860.14	NA	brown
ENSG00000111875.8	NA	brown
ENSG00000111877.18	NA	brown
ENSG00000111880.16	NA	brown
ENSG00000111885.7	NA	brown
ENSG00000111911.7	NA	brown
