nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000166987.15	NA	yellow
ENSG00000167280.17	NA	yellow
ENSG00000167302.11	NA	yellow
ENSG00000167393.18	NA	yellow
ENSG00000167524.17	NA	yellow
ENSG00000167615.18	NA	yellow
ENSG00000167685.15	NA	yellow
ENSG00000167702.13	NA	yellow
ENSG00000167798.20	NA	yellow
ENSG00000167978.19	NA	yellow
ENSG00000168010.11	NA	yellow
ENSG00000168096.15	NA	yellow
ENSG00000168395.16	NA	yellow
ENSG00000168397.17	NA	yellow
ENSG00000168970.22	NA	yellow
ENSG00000169203.18	NA	yellow
ENSG00000169231.13	NA	yellow
ENSG00000169246.17	NA	yellow
ENSG00000169592.15	NA	yellow
ENSG00000169660.17	NA	yellow
ENSG00000169764.16	NA	yellow
ENSG00000170037.14	NA	yellow
ENSG00000171163.16	NA	yellow
ENSG00000172613.8	NA	yellow
ENSG00000172650.15	NA	yellow
ENSG00000172732.12	NA	yellow
ENSG00000172932.16	NA	yellow
ENSG00000176182.6	NA	yellow
ENSG00000176953.13	NA	yellow
ENSG00000177082.13	NA	yellow
ENSG00000178026.13	NA	yellow
ENSG00000178028.14	NA	yellow
ENSG00000178038.17	NA	yellow
ENSG00000178188.16	NA	yellow
ENSG00000178252.19	NA	yellow
ENSG00000178498.16	NA	yellow
ENSG00000179335.20	NA	yellow
ENSG00000179406.10	NA	yellow
ENSG00000179818.17	NA	yellow
ENSG00000181404.18	NA	yellow
ENSG00000182325.11	NA	yellow
ENSG00000182472.9	NA	yellow
ENSG00000182484.15	NA	yellow
ENSG00000182796.16	NA	yellow
ENSG00000183401.12	NA	yellow
ENSG00000183426.17	NA	yellow
ENSG00000183495.15	NA	yellow
ENSG00000183889.12	NA	yellow
ENSG00000184271.18	NA	yellow
ENSG00000184381.20	NA	yellow
ENSG00000184925.12	NA	yellow
ENSG00000185189.18	NA	yellow
ENSG00000185215.11	NA	yellow
ENSG00000185324.22	NA	yellow
ENSG00000185513.18	NA	yellow
ENSG00000185864.19	NA	yellow
ENSG00000186166.9	NA	yellow
ENSG00000186301.8	NA	yellow
ENSG00000186567.14	NA	yellow
ENSG00000186715.12	NA	yellow
ENSG00000186866.17	NA	yellow
ENSG00000187266.14	NA	yellow
ENSG00000187531.14	NA	yellow
ENSG00000187664.9	NA	yellow
ENSG00000187867.10	NA	yellow
ENSG00000187954.14	NA	yellow
ENSG00000188234.15	NA	yellow
ENSG00000188493.15	NA	yellow
ENSG00000188735.13	NA	yellow
ENSG00000196123.13	NA	yellow
ENSG00000196295.13	NA	yellow
ENSG00000196689.13	NA	yellow
ENSG00000196739.15	NA	yellow
ENSG00000197119.13	NA	yellow
ENSG00000197182.16	NA	yellow
ENSG00000197774.14	NA	yellow
ENSG00000197912.16	NA	yellow
