nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000136213.10	NA	black
ENSG00000137166.18	NA	black
ENSG00000137802.14	NA	black
ENSG00000139613.12	NA	black
ENSG00000139645.11	NA	black
ENSG00000139718.12	NA	black
ENSG00000140464.20	NA	black
ENSG00000140750.17	NA	black
ENSG00000141012.13	NA	black
ENSG00000141252.21	NA	black
ENSG00000141503.17	NA	black
ENSG00000141522.12	NA	black
ENSG00000141577.14	NA	black
ENSG00000141905.19	NA	black
ENSG00000141985.9	NA	black
ENSG00000142002.19	NA	black
ENSG00000142156.16	NA	black
ENSG00000142173.17	NA	black
ENSG00000142327.13	NA	black
ENSG00000142453.13	NA	black
ENSG00000142459.9	NA	black
ENSG00000142599.20	NA	black
ENSG00000142634.13	NA	black
ENSG00000142733.18	NA	black
ENSG00000142751.15	NA	black
ENSG00000142798.20	NA	black
ENSG00000143369.15	NA	black
ENSG00000143382.16	NA	black
ENSG00000146083.12	NA	black
ENSG00000146828.18	NA	black
ENSG00000147144.13	NA	black
ENSG00000148337.22	NA	black
ENSG00000148356.15	NA	black
ENSG00000148400.13	NA	black
ENSG00000149091.15	NA	black
ENSG00000149782.13	NA	black
ENSG00000149930.18	NA	black
ENSG00000150990.9	NA	black
ENSG00000152284.5	NA	black
ENSG00000153815.18	NA	black
ENSG00000154358.23	NA	black
ENSG00000155034.21	NA	black
ENSG00000156304.15	NA	black
ENSG00000156860.16	NA	black
ENSG00000157350.13	NA	black
ENSG00000157933.11	NA	black
ENSG00000158545.16	NA	black
ENSG00000159840.16	NA	black
ENSG00000160049.12	NA	black
ENSG00000160410.15	NA	black
ENSG00000160685.14	NA	black
ENSG00000160877.7	NA	black
ENSG00000160949.18	NA	black
ENSG00000161091.15	NA	black
ENSG00000161202.20	NA	black
ENSG00000161847.15	NA	black
ENSG00000161914.10	NA	black
ENSG00000162241.13	NA	black
ENSG00000162302.13	NA	black
ENSG00000162522.11	NA	black
ENSG00000164855.16	NA	black
ENSG00000164867.11	NA	black
ENSG00000164880.16	NA	black
ENSG00000164889.15	NA	black
ENSG00000164916.11	NA	black
ENSG00000165458.15	NA	black
ENSG00000165915.14	NA	black
ENSG00000166484.20	NA	black
ENSG00000166925.9	NA	black
ENSG00000167173.19	NA	black
ENSG00000167182.16	NA	black
ENSG00000167244.22	NA	black
ENSG00000167491.18	NA	black
ENSG00000167522.17	NA	black
ENSG00000167548.18	NA	black
ENSG00000167566.17	NA	black
ENSG00000167595.16	NA	black
ENSG00000167676.5	NA	black
ENSG00000167716.19	NA	black
ENSG00000167930.17	NA	black
ENSG00000168488.19	NA	black
ENSG00000168528.12	NA	black
ENSG00000168612.5	NA	black
ENSG00000169871.13	NA	black
ENSG00000170265.12	NA	black
ENSG00000171045.16	NA	black
ENSG00000171206.16	NA	black
ENSG00000171298.14	NA	black
ENSG00000171566.12	NA	black
ENSG00000171603.18	NA	black
ENSG00000171680.23	NA	black
ENSG00000171992.13	NA	black
ENSG00000172270.22	NA	black
ENSG00000172354.10	NA	black
ENSG00000172534.14	NA	black
ENSG00000173065.14	NA	black
ENSG00000173264.16	NA	black
ENSG00000173327.8	NA	black
ENSG00000173442.13	NA	black
ENSG00000173762.8	NA	black
ENSG00000174282.12	NA	black
ENSG00000174943.11	NA	black
ENSG00000175115.13	NA	black
ENSG00000175220.12	NA	black
ENSG00000175662.18	NA	black
ENSG00000175727.15	NA	black
ENSG00000176531.11	NA	black
ENSG00000177169.10	NA	black
ENSG00000177225.17	NA	black
ENSG00000177303.10	NA	black
ENSG00000177542.11	NA	black
ENSG00000177548.13	NA	black
