nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000177700.6	NA	cyan
ENSG00000178057.15	NA	cyan
ENSG00000178096.9	NA	cyan
ENSG00000178896.9	NA	cyan
ENSG00000179085.8	NA	cyan
ENSG00000179271.3	NA	cyan
ENSG00000179632.10	NA	cyan
ENSG00000180879.14	NA	cyan
ENSG00000182154.8	NA	cyan
ENSG00000182196.14	NA	cyan
ENSG00000183011.14	NA	cyan
ENSG00000183207.15	NA	cyan
ENSG00000183617.5	NA	cyan
ENSG00000184470.21	NA	cyan
ENSG00000184924.6	NA	cyan
ENSG00000185187.13	NA	cyan
ENSG00000186010.19	NA	cyan
ENSG00000187024.15	NA	cyan
ENSG00000187051.9	NA	cyan
ENSG00000188186.11	NA	cyan
ENSG00000188643.11	NA	cyan
ENSG00000196976.8	NA	cyan
ENSG00000197114.12	NA	cyan
ENSG00000197958.13	NA	cyan
ENSG00000198546.15	NA	cyan
ENSG00000198736.13	NA	cyan
ENSG00000198755.11	NA	cyan
ENSG00000198858.10	NA	cyan
ENSG00000198931.11	NA	cyan
ENSG00000204228.4	NA	cyan
ENSG00000204822.7	NA	cyan
ENSG00000204922.5	NA	cyan
ENSG00000205138.4	NA	cyan
ENSG00000205220.12	NA	cyan
ENSG00000211450.11	NA	cyan
ENSG00000214026.11	NA	cyan
ENSG00000214253.9	NA	cyan
ENSG00000214530.10	NA	cyan
ENSG00000215845.11	NA	cyan
ENSG00000221821.4	NA	cyan
ENSG00000225663.8	NA	cyan
ENSG00000227097.5	NA	cyan
ENSG00000229809.9	NA	cyan
ENSG00000231500.7	NA	cyan
ENSG00000233276.9	NA	cyan
ENSG00000233927.5	NA	cyan
ENSG00000235169.11	NA	cyan
ENSG00000246705.5	NA	cyan
ENSG00000250799.11	NA	cyan
ENSG00000255198.6	NA	cyan
ENSG00000257949.7	NA	cyan
ENSG00000258315.5	NA	cyan
ENSG00000260456.7	NA	cyan
ENSG00000262814.8	NA	cyan
ENSG00000272831.2	NA	cyan
ENSG00000275494.2	NA	cyan
ENSG00000277972.2	NA	cyan
ENSG00000284194.3	NA	cyan
ENSG00000288012.2	NA	cyan
